vehicle_no,energytypegroup_x,model_name,brand_name
127182,Benzin,e-up,VW
127183,Benzin,e-up,VW
127184,Benzin,e-up,VW
127185,Benzin,e-up,VW
127186,Benzin,e-up,VW
127187,Benzin,e-up,VW
127188,Benzin,e-up,VW
127189,Benzin,e-up,VW
127190,Benzin,e-up,VW
127191,Benzin,e-up,VW
127192,Benzin,e-up,VW
127193,Benzin,e-up,VW
127194,Benzin,e-up,VW
127195,Benzin,e-up,VW
127196,Benzin,e-up,VW
127197,Benzin,e-up,VW
127198,Benzin,e-up,VW
127199,Benzin,e-up,VW
127200,Benzin,e-up,VW
127201,Benzin,e-up,VW
127202,Benzin,e-up,VW
127203,Benzin,e-up,VW
127205,Benzin,e-up,VW
127207,Benzin,e-up,VW
127208,Benzin,e-up,VW
127209,Benzin,e-up,VW
127210,Benzin,e-up,VW
127211,Benzin,e-up,VW
127212,Benzin,e-up,VW
127213,Benzin,e-up,VW
127214,Benzin,e-up,VW
127215,Benzin,e-up,VW
127216,Benzin,e-up,VW
127217,Benzin,e-up,VW
127218,Benzin,e-up,VW
127219,Benzin,e-up,VW
127220,Benzin,e-up,VW
127223,Benzin,e-up,VW
127224,Benzin,e-up,VW
127226,Benzin,e-up,VW
127227,Benzin,e-up,VW
127228,Benzin,e-up,VW
127229,Benzin,e-up,VW
127230,Benzin,e-up,VW
127231,Benzin,e-up,VW
127232,Benzin,e-up,VW
127233,Benzin,e-up,VW
127234,Benzin,e-up,VW
127236,Benzin,e-up,VW
127242,Benzin,e-up,VW
127244,Benzin,e-up,VW
113634,Benzin,Tesla Model 3,Tesla
114617,Diesel,Tesla Model 3,Tesla
114922,Diesel,Tesla Model 3,Tesla
114923,Diesel,Tesla Model 3,Tesla
114925,Diesel,Tesla Model 3,Tesla
115399,Diesel,Tesla Model 3,Tesla
115645,Sonstige,Tesla Model 3,Tesla
115924,Diesel,Tesla Model 3,Tesla
115925,Diesel,Tesla Model 3,Tesla
115926,Diesel,Tesla Model 3,Tesla
115927,Diesel,Tesla Model 3,Tesla
116048,Diesel,Tesla Model 3,Tesla
116347,Benzin,Tesla Model 3,Tesla
116348,Benzin,Tesla Model 3,Tesla
116349,Benzin,Tesla Model 3,Tesla
116350,Benzin,Tesla Model 3,Tesla
116351,Benzin,Tesla Model 3,Tesla
116352,Benzin,Tesla Model 3,Tesla
116354,Benzin,Tesla Model 3,Tesla
116355,Benzin,Tesla Model 3,Tesla
116356,Benzin,Tesla Model 3,Tesla
116357,Benzin,Tesla Model 3,Tesla
116358,Benzin,Tesla Model 3,Tesla
116359,Benzin,Tesla Model 3,Tesla
116363,Benzin,Tesla Model 3,Tesla
116364,Benzin,Tesla Model 3,Tesla
116366,Benzin,Tesla Model 3,Tesla
116367,Benzin,Tesla Model 3,Tesla
116368,Benzin,Tesla Model 3,Tesla
116369,Benzin,Tesla Model 3,Tesla
116370,Benzin,Tesla Model 3,Tesla
116371,Benzin,Tesla Model 3,Tesla
116372,Benzin,Tesla Model 3,Tesla
116373,Benzin,Tesla Model 3,Tesla
116374,Benzin,Tesla Model 3,Tesla
116375,Benzin,Tesla Model 3,Tesla
116376,Benzin,Tesla Model 3,Tesla
116402,Diesel,Tesla Model 3,Tesla
116403,Diesel,Tesla Model 3,Tesla
116405,Diesel,Tesla Model 3,Tesla
116406,Diesel,Tesla Model 3,Tesla
116407,Diesel,Tesla Model 3,Tesla
116408,Diesel,Tesla Model 3,Tesla
116409,Diesel,Tesla Model 3,Tesla
116410,Diesel,Tesla Model 3,Tesla
116412,Diesel,Tesla Model 3,Tesla
116413,Diesel,Tesla Model 3,Tesla
116414,Diesel,Tesla Model 3,Tesla
116415,Diesel,Tesla Model 3,Tesla
116416,Diesel,Tesla Model 3,Tesla
116417,Diesel,Tesla Model 3,Tesla
116418,Diesel,Tesla Model 3,Tesla
116419,Diesel,Tesla Model 3,Tesla
116420,Diesel,Tesla Model 3,Tesla
116421,Diesel,Tesla Model 3,Tesla
116723,Diesel,Tesla Model 3,Tesla
116724,Diesel,Tesla Model 3,Tesla
116725,Diesel,Tesla Model 3,Tesla
116726,Diesel,Tesla Model 3,Tesla
116727,Diesel,Tesla Model 3,Tesla
116728,Diesel,Tesla Model 3,Tesla
116729,Diesel,Tesla Model 3,Tesla
116730,Diesel,Tesla Model 3,Tesla
116731,Diesel,Tesla Model 3,Tesla
116732,Diesel,Tesla Model 3,Tesla
116733,Diesel,Tesla Model 3,Tesla
116734,Diesel,Tesla Model 3,Tesla
116735,Diesel,Tesla Model 3,Tesla
116736,Diesel,Tesla Model 3,Tesla
116738,Diesel,Tesla Model 3,Tesla
116739,Diesel,Tesla Model 3,Tesla
116740,Diesel,Tesla Model 3,Tesla
116741,Diesel,Tesla Model 3,Tesla
116742,Diesel,Tesla Model 3,Tesla
116743,Diesel,Tesla Model 3,Tesla
116744,Diesel,Tesla Model 3,Tesla
116745,Diesel,Tesla Model 3,Tesla
116746,Diesel,Tesla Model 3,Tesla
116747,Diesel,Tesla Model 3,Tesla
116748,Diesel,Tesla Model 3,Tesla
116749,Diesel,Tesla Model 3,Tesla
116750,Diesel,Tesla Model 3,Tesla
116751,Diesel,Tesla Model 3,Tesla
116752,Diesel,Tesla Model 3,Tesla
118200,Diesel,Tesla Model 3,Tesla
120352,Diesel,Tesla Model 3,Tesla
120353,Diesel,Tesla Model 3,Tesla
120354,Diesel,Tesla Model 3,Tesla
120355,Diesel,Tesla Model 3,Tesla
120356,Diesel,Tesla Model 3,Tesla
120357,Diesel,Tesla Model 3,Tesla
120358,Diesel,Tesla Model 3,Tesla
120359,Diesel,Tesla Model 3,Tesla
120360,Diesel,Tesla Model 3,Tesla
120361,Diesel,Tesla Model 3,Tesla
120362,Diesel,Tesla Model 3,Tesla
120363,Diesel,Tesla Model 3,Tesla
120364,Diesel,Tesla Model 3,Tesla
120365,Diesel,Tesla Model 3,Tesla
120366,Diesel,Tesla Model 3,Tesla
120367,Diesel,Tesla Model 3,Tesla
120368,Diesel,Tesla Model 3,Tesla
120369,Diesel,Tesla Model 3,Tesla
120370,Diesel,Tesla Model 3,Tesla
120371,Diesel,Tesla Model 3,Tesla
120372,Diesel,Tesla Model 3,Tesla
120373,Diesel,Tesla Model 3,Tesla
120374,Diesel,Tesla Model 3,Tesla
120375,Diesel,Tesla Model 3,Tesla
120376,Diesel,Tesla Model 3,Tesla
120377,Diesel,Tesla Model 3,Tesla
120378,Diesel,Tesla Model 3,Tesla
120379,Diesel,Tesla Model 3,Tesla
120380,Diesel,Tesla Model 3,Tesla
120381,Diesel,Tesla Model 3,Tesla
120391,Diesel,Tesla Model 3,Tesla
122602,Diesel,Tesla Model 3,Tesla
122603,Diesel,Tesla Model 3,Tesla
122604,Diesel,Tesla Model 3,Tesla
122605,Diesel,Tesla Model 3,Tesla
122606,Diesel,Tesla Model 3,Tesla
122607,Diesel,Tesla Model 3,Tesla
122608,Diesel,Tesla Model 3,Tesla
122609,Diesel,Tesla Model 3,Tesla
122610,Diesel,Tesla Model 3,Tesla
122611,Diesel,Tesla Model 3,Tesla
122612,Diesel,Tesla Model 3,Tesla
122613,Diesel,Tesla Model 3,Tesla
122614,Diesel,Tesla Model 3,Tesla
122615,Diesel,Tesla Model 3,Tesla
122616,Diesel,Tesla Model 3,Tesla
122617,Diesel,Tesla Model 3,Tesla
122618,Diesel,Tesla Model 3,Tesla
122619,Diesel,Tesla Model 3,Tesla
122620,Diesel,Tesla Model 3,Tesla
122621,Diesel,Tesla Model 3,Tesla
122622,Diesel,Tesla Model 3,Tesla
122623,Diesel,Tesla Model 3,Tesla
122624,Diesel,Tesla Model 3,Tesla
122625,Diesel,Tesla Model 3,Tesla
122626,Diesel,Tesla Model 3,Tesla
122627,Diesel,Tesla Model 3,Tesla
122628,Diesel,Tesla Model 3,Tesla
122629,Diesel,Tesla Model 3,Tesla
122630,Diesel,Tesla Model 3,Tesla
122631,Diesel,Tesla Model 3,Tesla
122654,Diesel,Tesla Model 3,Tesla
122655,Diesel,Tesla Model 3,Tesla
122810,Benzin,Tesla Model 3,Tesla
122811,Benzin,Tesla Model 3,Tesla
122812,Benzin,Tesla Model 3,Tesla
122813,Benzin,Tesla Model 3,Tesla
122814,Benzin,Tesla Model 3,Tesla
122815,Benzin,Tesla Model 3,Tesla
122816,Benzin,Tesla Model 3,Tesla
122817,Benzin,Tesla Model 3,Tesla
122818,Benzin,Tesla Model 3,Tesla
122819,Benzin,Tesla Model 3,Tesla
122820,Benzin,Tesla Model 3,Tesla
122821,Benzin,Tesla Model 3,Tesla
122822,Benzin,Tesla Model 3,Tesla
122823,Benzin,Tesla Model 3,Tesla
122824,Benzin,Tesla Model 3,Tesla
122868,Diesel,Tesla Model 3,Tesla
122869,Diesel,Tesla Model 3,Tesla
122870,Diesel,Tesla Model 3,Tesla
122871,Diesel,Tesla Model 3,Tesla
122872,Diesel,Tesla Model 3,Tesla
122873,Diesel,Tesla Model 3,Tesla
122874,Diesel,Tesla Model 3,Tesla
122875,Diesel,Tesla Model 3,Tesla
122876,Diesel,Tesla Model 3,Tesla
122877,Diesel,Tesla Model 3,Tesla
122878,Diesel,Tesla Model 3,Tesla
122879,Diesel,Tesla Model 3,Tesla
122880,Diesel,Tesla Model 3,Tesla
122881,Diesel,Tesla Model 3,Tesla
122882,Diesel,Tesla Model 3,Tesla
122883,Diesel,Tesla Model 3,Tesla
122884,Diesel,Tesla Model 3,Tesla
122885,Diesel,Tesla Model 3,Tesla
122886,Diesel,Tesla Model 3,Tesla
122887,Diesel,Tesla Model 3,Tesla
122888,Diesel,Tesla Model 3,Tesla
122889,Diesel,Tesla Model 3,Tesla
122890,Diesel,Tesla Model 3,Tesla
122891,Diesel,Tesla Model 3,Tesla
122892,Diesel,Tesla Model 3,Tesla
122893,Diesel,Tesla Model 3,Tesla
122894,Diesel,Tesla Model 3,Tesla
122895,Diesel,Tesla Model 3,Tesla
122896,Diesel,Tesla Model 3,Tesla
122897,Diesel,Tesla Model 3,Tesla
123664,Benzin,Tesla Model 3,Tesla
127463,Diesel,Tesla Model 3,Tesla
127464,Diesel,Tesla Model 3,Tesla
127465,Diesel,Tesla Model 3,Tesla
127466,Diesel,Tesla Model 3,Tesla
127467,Diesel,Tesla Model 3,Tesla
127468,Diesel,Tesla Model 3,Tesla
127469,Diesel,Tesla Model 3,Tesla
127470,Diesel,Tesla Model 3,Tesla
127471,Diesel,Tesla Model 3,Tesla
127472,Diesel,Tesla Model 3,Tesla
127473,Diesel,Tesla Model 3,Tesla
127474,Diesel,Tesla Model 3,Tesla
127475,Diesel,Tesla Model 3,Tesla
127476,Diesel,Tesla Model 3,Tesla
127477,Diesel,Tesla Model 3,Tesla
127478,Diesel,Tesla Model 3,Tesla
127479,Diesel,Tesla Model 3,Tesla
127480,Diesel,Tesla Model 3,Tesla
127481,Diesel,Tesla Model 3,Tesla
127482,Diesel,Tesla Model 3,Tesla
127483,Diesel,Tesla Model 3,Tesla
127484,Diesel,Tesla Model 3,Tesla
127485,Diesel,Tesla Model 3,Tesla
127486,Diesel,Tesla Model 3,Tesla
127487,Diesel,Tesla Model 3,Tesla
127488,Diesel,Tesla Model 3,Tesla
127489,Diesel,Tesla Model 3,Tesla
127490,Diesel,Tesla Model 3,Tesla
127491,Diesel,Tesla Model 3,Tesla
127492,Diesel,Tesla Model 3,Tesla
130795,Diesel,Tesla Model 3,Tesla
130796,Diesel,Tesla Model 3,Tesla
130797,Diesel,Tesla Model 3,Tesla
114550,Benzin,e-up,VW
114797,Benzin,e-up,VW
114798,Benzin,e-up,VW
114799,Benzin,e-up,VW
114800,Benzin,e-up,VW
114801,Benzin,e-up,VW
114802,Benzin,e-up,VW
114803,Benzin,e-up,VW
114804,Benzin,e-up,VW
114805,Benzin,e-up,VW
114806,Benzin,e-up,VW
114807,Benzin,e-up,VW
114808,Benzin,e-up,VW
114809,Benzin,e-up,VW
114810,Benzin,e-up,VW
114811,Benzin,e-up,VW
114812,Benzin,e-up,VW
114813,Benzin,e-up,VW
114814,Benzin,e-up,VW
114815,Benzin,e-up,VW
114816,Benzin,e-up,VW
114817,Benzin,e-up,VW
114818,Benzin,e-up,VW
114819,Benzin,e-up,VW
114820,Benzin,e-up,VW
114821,Benzin,e-up,VW
114822,Benzin,e-up,VW
114823,Benzin,e-up,VW
114824,Benzin,e-up,VW
114825,Benzin,e-up,VW
114826,Benzin,e-up,VW
114827,Benzin,e-up,VW
114828,Benzin,e-up,VW
114829,Benzin,e-up,VW
114830,Benzin,e-up,VW
114831,Benzin,e-up,VW
114832,Benzin,e-up,VW
114833,Benzin,e-up,VW
114834,Benzin,e-up,VW
114835,Benzin,e-up,VW
114836,Benzin,e-up,VW
114837,Benzin,e-up,VW
114838,Benzin,e-up,VW
114839,Benzin,e-up,VW
114840,Benzin,e-up,VW
114842,Benzin,e-up,VW
114843,Benzin,e-up,VW
114844,Benzin,e-up,VW
114845,Benzin,e-up,VW
114846,Benzin,e-up,VW
114847,Benzin,e-up,VW
114848,Benzin,e-up,VW
114849,Benzin,e-up,VW
114850,Benzin,e-up,VW
114851,Benzin,e-up,VW
114852,Benzin,e-up,VW
114853,Benzin,e-up,VW
114854,Benzin,e-up,VW
114855,Benzin,e-up,VW
114857,Benzin,e-up,VW
114858,Benzin,e-up,VW
114859,Benzin,e-up,VW
114860,Benzin,e-up,VW
114861,Benzin,e-up,VW
114862,Benzin,e-up,VW
114863,Benzin,e-up,VW
114864,Benzin,e-up,VW
114865,Benzin,e-up,VW
114866,Benzin,e-up,VW
114867,Benzin,e-up,VW
114868,Benzin,e-up,VW
114869,Benzin,e-up,VW
114870,Benzin,e-up,VW
114871,Benzin,e-up,VW
114872,Benzin,e-up,VW
114873,Benzin,e-up,VW
114874,Benzin,e-up,VW
114875,Benzin,e-up,VW
114876,Benzin,e-up,VW
114877,Benzin,e-up,VW
114878,Benzin,e-up,VW
114879,Benzin,e-up,VW
114880,Benzin,e-up,VW
114881,Benzin,e-up,VW
114882,Benzin,e-up,VW
114883,Benzin,e-up,VW
114884,Benzin,e-up,VW
114885,Benzin,e-up,VW
114886,Benzin,e-up,VW
114887,Benzin,e-up,VW
114888,Benzin,e-up,VW
114889,Benzin,e-up,VW
114890,Benzin,e-up,VW
114891,Benzin,e-up,VW
114892,Benzin,e-up,VW
114893,Benzin,e-up,VW
114894,Benzin,e-up,VW
114895,Benzin,e-up,VW
114896,Benzin,e-up,VW
114897,Benzin,e-up,VW
114898,Benzin,e-up,VW
114899,Benzin,e-up,VW
114900,Benzin,e-up,VW
114901,Benzin,e-up,VW
114902,Benzin,e-up,VW
114903,Benzin,e-up,VW
114904,Benzin,e-up,VW
114905,Benzin,e-up,VW
114906,Benzin,e-up,VW
114907,Benzin,e-up,VW
114908,Benzin,e-up,VW
114909,Benzin,e-up,VW
114910,Benzin,e-up,VW
114911,Benzin,e-up,VW
114912,Benzin,e-up,VW
114913,Benzin,e-up,VW
114914,Benzin,e-up,VW
114915,Benzin,e-up,VW
114916,Benzin,e-up,VW
116706,Benzin,e-up,VW
116707,Benzin,e-up,VW
122838,Benzin,Tesla Model 3,Tesla
122839,Benzin,Tesla Model 3,Tesla
122840,Benzin,Tesla Model 3,Tesla
122841,Benzin,Tesla Model 3,Tesla
122842,Benzin,Tesla Model 3,Tesla
122843,Benzin,Tesla Model 3,Tesla
122844,Benzin,Tesla Model 3,Tesla
122845,Benzin,Tesla Model 3,Tesla
122846,Benzin,Tesla Model 3,Tesla
122847,Benzin,Tesla Model 3,Tesla
122848,Benzin,Tesla Model 3,Tesla
122849,Benzin,Tesla Model 3,Tesla
122850,Benzin,Tesla Model 3,Tesla
122851,Benzin,Tesla Model 3,Tesla
122852,Benzin,Tesla Model 3,Tesla
122853,Benzin,Tesla Model 3,Tesla
122854,Benzin,Tesla Model 3,Tesla
122855,Benzin,Tesla Model 3,Tesla
122856,Benzin,Tesla Model 3,Tesla
122857,Benzin,Tesla Model 3,Tesla
122858,Benzin,Tesla Model 3,Tesla
122859,Benzin,Tesla Model 3,Tesla
122860,Benzin,Tesla Model 3,Tesla
122861,Benzin,Tesla Model 3,Tesla
122862,Benzin,Tesla Model 3,Tesla
122863,Benzin,Tesla Model 3,Tesla
122864,Benzin,Tesla Model 3,Tesla
122865,Benzin,Tesla Model 3,Tesla
122866,Benzin,Tesla Model 3,Tesla
122867,Benzin,Tesla Model 3,Tesla
128088,Benzin,Tesla Model 3,Tesla
128089,Benzin,Tesla Model 3,Tesla
128090,Benzin,Tesla Model 3,Tesla
128091,Benzin,Tesla Model 3,Tesla
128092,Benzin,Tesla Model 3,Tesla
128093,Benzin,Tesla Model 3,Tesla
128094,Benzin,Tesla Model 3,Tesla
128095,Benzin,Tesla Model 3,Tesla
128096,Benzin,Tesla Model 3,Tesla
128097,Benzin,Tesla Model 3,Tesla
128098,Benzin,Tesla Model 3,Tesla
128099,Benzin,Tesla Model 3,Tesla
128100,Benzin,Tesla Model 3,Tesla
128101,Benzin,Tesla Model 3,Tesla
128102,Benzin,Tesla Model 3,Tesla
128103,Benzin,Tesla Model 3,Tesla
128104,Benzin,Tesla Model 3,Tesla
128105,Benzin,Tesla Model 3,Tesla
128106,Benzin,Tesla Model 3,Tesla
128107,Benzin,Tesla Model 3,Tesla
128108,Benzin,Tesla Model 3,Tesla
128109,Benzin,Tesla Model 3,Tesla
128110,Benzin,Tesla Model 3,Tesla
128111,Benzin,Tesla Model 3,Tesla
128112,Benzin,Tesla Model 3,Tesla
123689,Benzin,Tesla Model 3,Tesla
123690,Benzin,Tesla Model 3,Tesla
123691,Benzin,Tesla Model 3,Tesla
123692,Benzin,Tesla Model 3,Tesla
123694,Benzin,Tesla Model 3,Tesla
123695,Diesel,Tesla Model 3,Tesla
123696,Diesel,Tesla Model 3,Tesla
123697,Diesel,Tesla Model 3,Tesla
125052,Benzin,Tesla Model 3,Tesla
